mode,path,run,time,stats
global,/hot/data/github_daily/2020-10-15.json,2,251.37,"{""input"":{""input_file_count"":1,""total_input_row_count"":2963694,""normal"":0,""general"":2901340,""fallback"":62354,""unresolved"":0},""output"":{""normal"":62354,""except"":0},""timings"":{""fast_path_execution_time"":187.207,""general_and_interpreter_time"":63.9959,""compile_time"":0.0552428},""hyper_active"":false}"
global,/hot/data/github_daily/2021-10-15.json,2,35.2818,"{""input"":{""input_file_count"":1,""total_input_row_count"":1078139,""normal"":0,""general"":1056826,""fallback"":21313,""unresolved"":0},""output"":{""normal"":21313,""except"":0},""timings"":{""fast_path_execution_time"":14.3393,""general_and_interpreter_time"":20.7735,""compile_time"":0.0597295},""hyper_active"":false}"
hyper,/hot/data/github_daily/2011-10-15.json,3,2.21858,"{""input"":{""input_file_count"":1,""total_input_row_count"":48899,""normal"":47615,""general"":1284,""fallback"":0,""unresolved"":0},""output"":{""normal"":1418,""except"":0},""timings"":{""fast_path_execution_time"":0.238564,""general_and_interpreter_time"":0.0621497,""compile_time"":0.0490542,""hyperspecialization_time"":1.76479},""hyper_active"":true}"
hyper,/hot/data/github_daily/2012-10-15.json,3,12.0502,"{""input"":{""input_file_count"":1,""total_input_row_count"":165692,""normal"":84616,""general"":0,""fallback"":81076,""unresolved"":0},""output"":{""normal"":5907,""except"":0},""timings"":{""fast_path_execution_time"":1.05201,""general_and_interpreter_time"":8.49564,""compile_time"":0.113815,""hyperspecialization_time"":2.29126},""hyper_active"":true}"
hyper,/hot/data/github_daily/2013-10-15.json,3,9.36021,"{""input"":{""input_file_count"":1,""total_input_row_count"":296456,""normal"":248192,""general"":0,""fallback"":48264,""unresolved"":0},""output"":{""normal"":10628,""except"":0},""timings"":{""fast_path_execution_time"":2.14277,""general_and_interpreter_time"":5.10088,""compile_time"":0.111291,""hyperspecialization_time"":1.90849},""hyper_active"":true}"
hyper,/hot/data/github_daily/2014-10-15.json,3,85.5999,"{""input"":{""input_file_count"":1,""total_input_row_count"":476393,""normal"":155365,""general"":637,""fallback"":320391,""unresolved"":0},""output"":{""normal"":16014,""except"":0},""timings"":{""fast_path_execution_time"":16.6314,""general_and_interpreter_time"":66.9291,""compile_time"":0.357896,""hyperspecialization_time"":1.58401},""hyper_active"":true}"
hyper,/hot/data/github_daily/2015-10-15.json,3,6.19619,"{""input"":{""input_file_count"":1,""total_input_row_count"":737714,""normal"":737714,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":25301,""except"":0},""timings"":{""fast_path_execution_time"":4.55066,""general_and_interpreter_time"":1.1407e-05,""compile_time"":0.0485635,""hyperspecialization_time"":1.49319},""hyper_active"":true}"
hyper,/hot/data/github_daily/2016-10-15.json,3,5.20613,"{""input"":{""input_file_count"":1,""total_input_row_count"":678134,""normal"":678134,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":19412,""except"":0},""timings"":{""fast_path_execution_time"":3.60901,""general_and_interpreter_time"":9.952e-06,""compile_time"":0.0486333,""hyperspecialization_time"":1.44455},""hyper_active"":true}"
hyper,/hot/data/github_daily/2017-10-15.json,3,6.57193,"{""input"":{""input_file_count"":1,""total_input_row_count"":910100,""normal"":910100,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":26107,""except"":0},""timings"":{""fast_path_execution_time"":4.92185,""general_and_interpreter_time"":1.0588e-05,""compile_time"":0.0486291,""hyperspecialization_time"":1.4987},""hyper_active"":true}"
hyper,/hot/data/github_daily/2018-10-15.json,3,12.0816,"{""input"":{""input_file_count"":1,""total_input_row_count"":1522655,""normal"":1522655,""general"":0,""fallback"":0,""unresolved"":0},""output"":{""normal"":44404,""except"":0},""timings"":{""fast_path_execution_time"":10.4553,""general_and_interpreter_time"":9.452e-06,""compile_time"":0.0489105,""hyperspecialization_time"":1.47733},""hyper_active"":true}"
