mode,path,run,time,stats
hyper,/hot/data/flights_all/flights_on_time_performance_2005_08.csv,0,5.30251,"{""input"":{""input_file_count"":1,""total_input_row_count"":630904,""normal"":474212,""general"":156692,""fallback"":0,""unresolved"":0},""output"":{""normal"":630904,""except"":0},""timings"":{""fast_path_execution_time"":4.08329,""general_and_interpreter_time"":0.23407,""compile_time"":0.0947848,""hyperspecialization_time"":0.787049},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2005_09.csv,0,4.83258,"{""input"":{""input_file_count"":1,""total_input_row_count"":574253,""normal"":561905,""general"":12348,""fallback"":0,""unresolved"":0},""output"":{""normal"":574253,""except"":0},""timings"":{""fast_path_execution_time"":3.74752,""general_and_interpreter_time"":0.0714636,""compile_time"":0.118402,""hyperspecialization_time"":0.786941},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2005_10.csv,0,4.97162,"{""input"":{""input_file_count"":1,""total_input_row_count"":592712,""normal"":581513,""general"":11199,""fallback"":0,""unresolved"":0},""output"":{""normal"":592712,""except"":0},""timings"":{""fast_path_execution_time"":3.88102,""general_and_interpreter_time"":0.0710177,""compile_time"":0.118426,""hyperspecialization_time"":0.789549},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2005_11.csv,0,4.77437,"{""input"":{""input_file_count"":1,""total_input_row_count"":566138,""normal"":559625,""general"":6513,""fallback"":0,""unresolved"":0},""output"":{""normal"":566138,""except"":0},""timings"":{""fast_path_execution_time"":3.67999,""general_and_interpreter_time"":0.0688083,""compile_time"":0.118379,""hyperspecialization_time"":0.796547},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2005_12.csv,0,4.93334,"{""input"":{""input_file_count"":1,""total_input_row_count"":572343,""normal"":560485,""general"":11858,""fallback"":0,""unresolved"":0},""output"":{""normal"":572343,""except"":0},""timings"":{""fast_path_execution_time"":3.82954,""general_and_interpreter_time"":0.0713343,""compile_time"":0.118319,""hyperspecialization_time"":0.79975},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_01.csv,0,4.90378,"{""input"":{""input_file_count"":1,""total_input_row_count"":581287,""normal"":570130,""general"":11157,""fallback"":0,""unresolved"":0},""output"":{""normal"":581287,""except"":0},""timings"":{""fast_path_execution_time"":3.79794,""general_and_interpreter_time"":0.071121,""compile_time"":0.118179,""hyperspecialization_time"":0.804403},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_02.csv,0,4.55289,"{""input"":{""input_file_count"":1,""total_input_row_count"":531247,""normal"":518645,""general"":12602,""fallback"":0,""unresolved"":0},""output"":{""normal"":531247,""except"":0},""timings"":{""fast_path_execution_time"":3.45038,""general_and_interpreter_time"":0.0718348,""compile_time"":0.118646,""hyperspecialization_time"":0.804279},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_03.csv,0,5.04672,"{""input"":{""input_file_count"":1,""total_input_row_count"":605217,""normal"":596578,""general"":8639,""fallback"":0,""unresolved"":0},""output"":{""normal"":605217,""except"":0},""timings"":{""fast_path_execution_time"":3.93352,""general_and_interpreter_time"":0.069496,""compile_time"":0.118529,""hyperspecialization_time"":0.809047},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_04.csv,0,4.93091,"{""input"":{""input_file_count"":1,""total_input_row_count"":585351,""normal"":577718,""general"":7633,""fallback"":0,""unresolved"":0},""output"":{""normal"":585351,""except"":0},""timings"":{""fast_path_execution_time"":3.81262,""general_and_interpreter_time"":0.0695629,""compile_time"":0.118479,""hyperspecialization_time"":0.816272},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_05.csv,0,5.15281,"{""input"":{""input_file_count"":1,""total_input_row_count"":602919,""normal"":594626,""general"":8293,""fallback"":0,""unresolved"":0},""output"":{""normal"":602919,""except"":0},""timings"":{""fast_path_execution_time"":4.02895,""general_and_interpreter_time"":0.0694429,""compile_time"":0.118091,""hyperspecialization_time"":0.820626},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_06.csv,0,5.05506,"{""input"":{""input_file_count"":1,""total_input_row_count"":598315,""normal"":586418,""general"":11897,""fallback"":0,""unresolved"":0},""output"":{""normal"":598315,""except"":0},""timings"":{""fast_path_execution_time"":3.92337,""general_and_interpreter_time"":0.0711081,""compile_time"":0.118224,""hyperspecialization_time"":0.825093},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_07.csv,0,5.20531,"{""input"":{""input_file_count"":1,""total_input_row_count"":621244,""normal"":608631,""general"":12613,""fallback"":0,""unresolved"":0},""output"":{""normal"":621244,""except"":0},""timings"":{""fast_path_execution_time"":4.0706,""general_and_interpreter_time"":0.0716758,""compile_time"":0.118124,""hyperspecialization_time"":0.825783},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_08.csv,0,5.15614,"{""input"":{""input_file_count"":1,""total_input_row_count"":628732,""normal"":617379,""general"":11353,""fallback"":0,""unresolved"":0},""output"":{""normal"":628732,""except"":0},""timings"":{""fast_path_execution_time"":4.11596,""general_and_interpreter_time"":0.0710247,""compile_time"":0.118141,""hyperspecialization_time"":0.730827},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_09.csv,0,4.73272,"{""input"":{""input_file_count"":1,""total_input_row_count"":584937,""normal"":22755,""general"":562182,""fallback"":0,""unresolved"":0},""output"":{""normal"":584937,""except"":0},""timings"":{""fast_path_execution_time"":3.51094,""general_and_interpreter_time"":0.60637,""compile_time"":0.119851,""hyperspecialization_time"":0.421755},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_10.csv,0,4.74079,"{""input"":{""input_file_count"":1,""total_input_row_count"":611718,""normal"":599086,""general"":12632,""fallback"":0,""unresolved"":0},""output"":{""normal"":611718,""except"":0},""timings"":{""fast_path_execution_time"":4.01982,""general_and_interpreter_time"":0.0719094,""compile_time"":0.118311,""hyperspecialization_time"":0.4355},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_11.csv,0,4.54578,"{""input"":{""input_file_count"":1,""total_input_row_count"":586197,""normal"":575570,""general"":10627,""fallback"":0,""unresolved"":0},""output"":{""normal"":586197,""except"":0},""timings"":{""fast_path_execution_time"":3.82263,""general_and_interpreter_time"":0.070296,""compile_time"":0.118597,""hyperspecialization_time"":0.443095},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2006_12.csv,0,4.73566,"{""input"":{""input_file_count"":1,""total_input_row_count"":604758,""normal"":585271,""general"":19487,""fallback"":0,""unresolved"":0},""output"":{""normal"":604758,""except"":0},""timings"":{""fast_path_execution_time"":3.9989,""general_and_interpreter_time"":0.0763674,""compile_time"":0.118567,""hyperspecialization_time"":0.446924},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_01.csv,0,4.82556,"{""input"":{""input_file_count"":1,""total_input_row_count"":621559,""normal"":604582,""general"":16977,""fallback"":0,""unresolved"":0},""output"":{""normal"":621559,""except"":0},""timings"":{""fast_path_execution_time"":4.08625,""general_and_interpreter_time"":0.0743212,""compile_time"":0.118736,""hyperspecialization_time"":0.450397},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_02.csv,0,4.46923,"{""input"":{""input_file_count"":1,""total_input_row_count"":565604,""normal"":538878,""general"":26726,""fallback"":0,""unresolved"":0},""output"":{""normal"":565604,""except"":0},""timings"":{""fast_path_execution_time"":3.72253,""general_and_interpreter_time"":0.0810543,""compile_time"":0.118545,""hyperspecialization_time"":0.456487},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_03.csv,0,4.91312,"{""input"":{""input_file_count"":1,""total_input_row_count"":639209,""normal"":621057,""general"":18152,""fallback"":0,""unresolved"":0},""output"":{""normal"":639209,""except"":0},""timings"":{""fast_path_execution_time"":4.15963,""general_and_interpreter_time"":0.0743746,""compile_time"":0.118068,""hyperspecialization_time"":0.462857},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_04.csv,0,4.97845,"{""input"":{""input_file_count"":1,""total_input_row_count"":614648,""normal"":726,""general"":613922,""fallback"":0,""unresolved"":0},""output"":{""normal"":614648,""except"":0},""timings"":{""fast_path_execution_time"":3.68332,""general_and_interpreter_time"":0.660012,""compile_time"":0.0991669,""hyperspecialization_time"":0.457972},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_05.csv,0,4.91095,"{""input"":{""input_file_count"":1,""total_input_row_count"":631609,""normal"":623326,""general"":8283,""fallback"":0,""unresolved"":0},""output"":{""normal"":631609,""except"":0},""timings"":{""fast_path_execution_time"":4.15075,""general_and_interpreter_time"":0.06901,""compile_time"":0.117964,""hyperspecialization_time"":0.47554},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_06.csv,0,4.90152,"{""input"":{""input_file_count"":1,""total_input_row_count"":629280,""normal"":609838,""general"":19442,""fallback"":0,""unresolved"":0},""output"":{""normal"":629280,""except"":0},""timings"":{""fast_path_execution_time"":4.12369,""general_and_interpreter_time"":0.0778808,""compile_time"":0.118547,""hyperspecialization_time"":0.481198},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_07.csv,0,5.00998,"{""input"":{""input_file_count"":1,""total_input_row_count"":648560,""normal"":632904,""general"":15656,""fallback"":0,""unresolved"":0},""output"":{""normal"":648560,""except"":0},""timings"":{""fast_path_execution_time"":4.22793,""general_and_interpreter_time"":0.0736692,""compile_time"":0.118347,""hyperspecialization_time"":0.487193},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_08.csv,0,5.25064,"{""input"":{""input_file_count"":1,""total_input_row_count"":653279,""normal"":23925,""general"":629354,""fallback"":0,""unresolved"":0},""output"":{""normal"":653279,""except"":0},""timings"":{""fast_path_execution_time"":3.88206,""general_and_interpreter_time"":0.678951,""compile_time"":0.119951,""hyperspecialization_time"":0.486482},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_09.csv,0,4.69242,"{""input"":{""input_file_count"":1,""total_input_row_count"":600187,""normal"":592718,""general"":7469,""fallback"":0,""unresolved"":0},""output"":{""normal"":600187,""except"":0},""timings"":{""fast_path_execution_time"":3.91358,""general_and_interpreter_time"":0.0686672,""compile_time"":0.118129,""hyperspecialization_time"":0.498275},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_10.csv,0,4.91787,"{""input"":{""input_file_count"":1,""total_input_row_count"":629992,""normal"":621665,""general"":8327,""fallback"":0,""unresolved"":0},""output"":{""normal"":629992,""except"":0},""timings"":{""fast_path_execution_time"":4.12609,""general_and_interpreter_time"":0.069184,""compile_time"":0.118328,""hyperspecialization_time"":0.504448},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_11.csv,0,4.72155,"{""input"":{""input_file_count"":1,""total_input_row_count"":605149,""normal"":597989,""general"":7160,""fallback"":0,""unresolved"":0},""output"":{""normal"":605149,""except"":0},""timings"":{""fast_path_execution_time"":3.9316,""general_and_interpreter_time"":0.0683358,""compile_time"":0.118502,""hyperspecialization_time"":0.507355},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2007_12.csv,0,4.86939,"{""input"":{""input_file_count"":1,""total_input_row_count"":616382,""normal"":593310,""general"":23072,""fallback"":0,""unresolved"":0},""output"":{""normal"":616382,""except"":0},""timings"":{""fast_path_execution_time"":4.06199,""general_and_interpreter_time"":0.0780589,""compile_time"":0.118476,""hyperspecialization_time"":0.508121},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_01.csv,0,4.78238,"{""input"":{""input_file_count"":1,""total_input_row_count"":605765,""normal"":587130,""general"":18635,""fallback"":0,""unresolved"":0},""output"":{""normal"":605765,""except"":0},""timings"":{""fast_path_execution_time"":3.97331,""general_and_interpreter_time"":0.0743668,""compile_time"":0.118236,""hyperspecialization_time"":0.518195},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_02.csv,0,4.54225,"{""input"":{""input_file_count"":1,""total_input_row_count"":569236,""normal"":546925,""general"":22311,""fallback"":0,""unresolved"":0},""output"":{""normal"":569236,""except"":0},""timings"":{""fast_path_execution_time"":3.72823,""general_and_interpreter_time"":0.0768945,""compile_time"":0.118323,""hyperspecialization_time"":0.522921},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_03.csv,0,4.8541,"{""input"":{""input_file_count"":1,""total_input_row_count"":616090,""normal"":598343,""general"":17747,""fallback"":0,""unresolved"":0},""output"":{""normal"":616090,""except"":0},""timings"":{""fast_path_execution_time"":4.03404,""general_and_interpreter_time"":0.0738605,""compile_time"":0.118323,""hyperspecialization_time"":0.527118},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_04.csv,0,4.73417,"{""input"":{""input_file_count"":1,""total_input_row_count"":598126,""normal"":586723,""general"":11403,""fallback"":0,""unresolved"":0},""output"":{""normal"":598126,""except"":0},""timings"":{""fast_path_execution_time"":3.9083,""general_and_interpreter_time"":0.0708335,""compile_time"":0.118378,""hyperspecialization_time"":0.539485},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_05.csv,0,4.80373,"{""input"":{""input_file_count"":1,""total_input_row_count"":606293,""normal"":599210,""general"":7083,""fallback"":0,""unresolved"":0},""output"":{""normal"":606293,""except"":0},""timings"":{""fast_path_execution_time"":3.97771,""general_and_interpreter_time"":0.0683043,""compile_time"":0.118334,""hyperspecialization_time"":0.540963},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_06.csv,0,4.82218,"{""input"":{""input_file_count"":1,""total_input_row_count"":608665,""normal"":595458,""general"":13207,""fallback"":0,""unresolved"":0},""output"":{""normal"":608665,""except"":0},""timings"":{""fast_path_execution_time"":3.98515,""general_and_interpreter_time"":0.0737116,""compile_time"":0.11793,""hyperspecialization_time"":0.543569},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_07.csv,0,5.07424,"{""input"":{""input_file_count"":1,""total_input_row_count"":627931,""normal"":615423,""general"":12508,""fallback"":0,""unresolved"":0},""output"":{""normal"":627931,""except"":0},""timings"":{""fast_path_execution_time"":4.23014,""general_and_interpreter_time"":0.071992,""compile_time"":0.118538,""hyperspecialization_time"":0.55075},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_08.csv,0,4.83444,"{""input"":{""input_file_count"":1,""total_input_row_count"":612279,""normal"":600750,""general"":11529,""fallback"":0,""unresolved"":0},""output"":{""normal"":612279,""except"":0},""timings"":{""fast_path_execution_time"":3.98647,""general_and_interpreter_time"":0.07067,""compile_time"":0.118466,""hyperspecialization_time"":0.558958},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_09.csv,0,4.35979,"{""input"":{""input_file_count"":1,""total_input_row_count"":540908,""normal"":530276,""general"":10632,""fallback"":0,""unresolved"":0},""output"":{""normal"":540908,""except"":0},""timings"":{""fast_path_execution_time"":3.51722,""general_and_interpreter_time"":0.0707897,""compile_time"":0.118123,""hyperspecialization_time"":0.563475},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_10.csv,0,4.48031,"{""input"":{""input_file_count"":1,""total_input_row_count"":556205,""normal"":552071,""general"":4134,""fallback"":0,""unresolved"":0},""output"":{""normal"":556205,""except"":0},""timings"":{""fast_path_execution_time"":3.63582,""general_and_interpreter_time"":0.0668518,""compile_time"":0.117971,""hyperspecialization_time"":0.566686},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_11.csv,0,4.28846,"{""input"":{""input_file_count"":1,""total_input_row_count"":523272,""normal"":517973,""general"":5299,""fallback"":0,""unresolved"":0},""output"":{""normal"":523272,""except"":0},""timings"":{""fast_path_execution_time"":3.43982,""general_and_interpreter_time"":0.0678338,""compile_time"":0.118378,""hyperspecialization_time"":0.571519},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2008_12.csv,0,4.50738,"{""input"":{""input_file_count"":1,""total_input_row_count"":544956,""normal"":524747,""general"":20209,""fallback"":0,""unresolved"":0},""output"":{""normal"":544956,""except"":0},""timings"":{""fast_path_execution_time"":3.63395,""general_and_interpreter_time"":0.0778431,""compile_time"":0.118034,""hyperspecialization_time"":0.57962},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_01.csv,0,4.35431,"{""input"":{""input_file_count"":1,""total_input_row_count"":532339,""normal"":518646,""general"":13693,""fallback"":0,""unresolved"":0},""output"":{""normal"":532339,""except"":0},""timings"":{""fast_path_execution_time"":3.48767,""general_and_interpreter_time"":0.0722811,""compile_time"":0.118451,""hyperspecialization_time"":0.582723},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_02.csv,0,4.18863,"{""input"":{""input_file_count"":1,""total_input_row_count"":488410,""normal"":481506,""general"":6904,""fallback"":0,""unresolved"":0},""output"":{""normal"":488410,""except"":0},""timings"":{""fast_path_execution_time"":3.24994,""general_and_interpreter_time"":0.068543,""compile_time"":0.168905,""hyperspecialization_time"":0.613216},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_03.csv,0,4.54151,"{""input"":{""input_file_count"":1,""total_input_row_count"":557422,""normal"":544403,""general"":13019,""fallback"":0,""unresolved"":0},""output"":{""normal"":557422,""except"":0},""timings"":{""fast_path_execution_time"":3.66244,""general_and_interpreter_time"":0.0717818,""compile_time"":0.11858,""hyperspecialization_time"":0.592492},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_04.csv,0,4.49591,"{""input"":{""input_file_count"":1,""total_input_row_count"":537793,""normal"":425617,""general"":112176,""fallback"":0,""unresolved"":0},""output"":{""normal"":537793,""except"":0},""timings"":{""fast_path_execution_time"":3.53866,""general_and_interpreter_time"":0.186965,""compile_time"":0.095172,""hyperspecialization_time"":0.591341},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_05.csv,0,4.54608,"{""input"":{""input_file_count"":1,""total_input_row_count"":546832,""normal"":440151,""general"":106681,""fallback"":0,""unresolved"":0},""output"":{""normal"":546832,""except"":0},""timings"":{""fast_path_execution_time"":3.59027,""general_and_interpreter_time"":0.177209,""compile_time"":0.0950599,""hyperspecialization_time"":0.595971},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_06.csv,0,4.56306,"{""input"":{""input_file_count"":1,""total_input_row_count"":557594,""normal"":547300,""general"":10294,""fallback"":0,""unresolved"":0},""output"":{""normal"":557594,""except"":0},""timings"":{""fast_path_execution_time"":3.67023,""general_and_interpreter_time"":0.0702998,""compile_time"":0.118298,""hyperspecialization_time"":0.606367},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_07.csv,0,4.73654,"{""input"":{""input_file_count"":1,""total_input_row_count"":580134,""normal"":571632,""general"":8502,""fallback"":0,""unresolved"":0},""output"":{""normal"":580134,""except"":0},""timings"":{""fast_path_execution_time"":3.83522,""general_and_interpreter_time"":0.0697111,""compile_time"":0.11833,""hyperspecialization_time"":0.612755},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_08.csv,0,4.64304,"{""input"":{""input_file_count"":1,""total_input_row_count"":568301,""normal"":561229,""general"":7072,""fallback"":0,""unresolved"":0},""output"":{""normal"":568301,""except"":0},""timings"":{""fast_path_execution_time"":3.74312,""general_and_interpreter_time"":0.0685395,""compile_time"":0.118261,""hyperspecialization_time"":0.614302},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_09.csv,0,4.25666,"{""input"":{""input_file_count"":1,""total_input_row_count"":510852,""normal"":506977,""general"":3875,""fallback"":0,""unresolved"":0},""output"":{""normal"":510852,""except"":0},""timings"":{""fast_path_execution_time"":3.3585,""general_and_interpreter_time"":0.0667825,""compile_time"":0.118428,""hyperspecialization_time"":0.62218},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_10.csv,0,4.43015,"{""input"":{""input_file_count"":1,""total_input_row_count"":531799,""normal"":525445,""general"":6354,""fallback"":0,""unresolved"":0},""output"":{""normal"":531799,""except"":0},""timings"":{""fast_path_execution_time"":3.52142,""general_and_interpreter_time"":0.0678165,""compile_time"":0.118339,""hyperspecialization_time"":0.625674},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_11.csv,0,4.24906,"{""input"":{""input_file_count"":1,""total_input_row_count"":509540,""normal"":451379,""general"":58161,""fallback"":0,""unresolved"":0},""output"":{""normal"":509540,""except"":0},""timings"":{""fast_path_execution_time"":3.32975,""general_and_interpreter_time"":0.111669,""compile_time"":0.0950453,""hyperspecialization_time"":0.625471},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2009_12.csv,0,4.43625,"{""input"":{""input_file_count"":1,""total_input_row_count"":529269,""normal"":513051,""general"":16218,""fallback"":0,""unresolved"":0},""output"":{""normal"":529269,""except"":0},""timings"":{""fast_path_execution_time"":3.51058,""general_and_interpreter_time"":0.0736813,""compile_time"":0.118134,""hyperspecialization_time"":0.635949},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_01.csv,0,4.37685,"{""input"":{""input_file_count"":1,""total_input_row_count"":521809,""normal"":507557,""general"":14252,""fallback"":0,""unresolved"":0},""output"":{""normal"":521809,""except"":0},""timings"":{""fast_path_execution_time"":3.45108,""general_and_interpreter_time"":0.0726851,""compile_time"":0.118539,""hyperspecialization_time"":0.640124},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_02.csv,0,4.22863,"{""input"":{""input_file_count"":1,""total_input_row_count"":483270,""normal"":65877,""general"":417393,""fallback"":0,""unresolved"":0},""output"":{""normal"":483270,""except"":0},""timings"":{""fast_path_execution_time"":2.94767,""general_and_interpreter_time"":0.466454,""compile_time"":0.0999598,""hyperspecialization_time"":0.636407},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_03.csv,0,4.72137,"{""input"":{""input_file_count"":1,""total_input_row_count"":549262,""normal"":13723,""general"":535539,""fallback"":0,""unresolved"":0},""output"":{""normal"":549262,""except"":0},""timings"":{""fast_path_execution_time"":3.32076,""general_and_interpreter_time"":0.579117,""compile_time"":0.100208,""hyperspecialization_time"":0.637814},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_04.csv,0,4.41654,"{""input"":{""input_file_count"":1,""total_input_row_count"":529330,""normal"":451557,""general"":77773,""fallback"":0,""unresolved"":0},""output"":{""normal"":529330,""except"":0},""timings"":{""fast_path_execution_time"":3.44935,""general_and_interpreter_time"":0.132573,""compile_time"":0.0945444,""hyperspecialization_time"":0.650767},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_05.csv,0,4.51993,"{""input"":{""input_file_count"":1,""total_input_row_count"":542747,""normal"":534531,""general"":8216,""fallback"":0,""unresolved"":0},""output"":{""normal"":542747,""except"":0},""timings"":{""fast_path_execution_time"":3.57606,""general_and_interpreter_time"":0.068931,""compile_time"":0.11793,""hyperspecialization_time"":0.65777},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_06.csv,0,4.68877,"{""input"":{""input_file_count"":1,""total_input_row_count"":551687,""normal"":421581,""general"":130106,""fallback"":0,""unresolved"":0},""output"":{""normal"":551687,""except"":0},""timings"":{""fast_path_execution_time"":3.64034,""general_and_interpreter_time"":0.205057,""compile_time"":0.0948103,""hyperspecialization_time"":0.659322},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_07.csv,0,4.72141,"{""input"":{""input_file_count"":1,""total_input_row_count"":570788,""normal"":560636,""general"":10152,""fallback"":0,""unresolved"":0},""output"":{""normal"":570788,""except"":0},""timings"":{""fast_path_execution_time"":3.76026,""general_and_interpreter_time"":0.07,""compile_time"":0.118094,""hyperspecialization_time"":0.670037},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_08.csv,0,4.8306,"{""input"":{""input_file_count"":1,""total_input_row_count"":569217,""normal"":562367,""general"":6850,""fallback"":0,""unresolved"":0},""output"":{""normal"":569217,""except"":0},""timings"":{""fast_path_execution_time"":3.86607,""general_and_interpreter_time"":0.0692687,""compile_time"":0.118014,""hyperspecialization_time"":0.675178},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_09.csv,0,4.41334,"{""input"":{""input_file_count"":1,""total_input_row_count"":526107,""normal"":520275,""general"":5832,""fallback"":0,""unresolved"":0},""output"":{""normal"":526107,""except"":0},""timings"":{""fast_path_execution_time"":3.45279,""general_and_interpreter_time"":0.0680198,""compile_time"":0.118492,""hyperspecialization_time"":0.677819},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_10.csv,0,4.56874,"{""input"":{""input_file_count"":1,""total_input_row_count"":545519,""normal"":539393,""general"":6126,""fallback"":0,""unresolved"":0},""output"":{""normal"":545519,""except"":0},""timings"":{""fast_path_execution_time"":3.59881,""general_and_interpreter_time"":0.0680512,""compile_time"":0.119193,""hyperspecialization_time"":0.682735},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_11.csv,0,4.38565,"{""input"":{""input_file_count"":1,""total_input_row_count"":520999,""normal"":516422,""general"":4577,""fallback"":0,""unresolved"":0},""output"":{""normal"":520999,""except"":0},""timings"":{""fast_path_execution_time"":3.41526,""general_and_interpreter_time"":0.067351,""compile_time"":0.11833,""hyperspecialization_time"":0.687176},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2010_12.csv,0,4.56333,"{""input"":{""input_file_count"":1,""total_input_row_count"":539382,""normal"":518322,""general"":21060,""fallback"":0,""unresolved"":0},""output"":{""normal"":539382,""except"":0},""timings"":{""fast_path_execution_time"":3.57367,""general_and_interpreter_time"":0.0760793,""compile_time"":0.118212,""hyperspecialization_time"":0.693496},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2011_01.csv,0,4.25101,"{""input"":{""input_file_count"":1,""total_input_row_count"":494400,""normal"":474302,""general"":20098,""fallback"":0,""unresolved"":0},""output"":{""normal"":494400,""except"":0},""timings"":{""fast_path_execution_time"":3.26489,""general_and_interpreter_time"":0.0753367,""compile_time"":0.118361,""hyperspecialization_time"":0.697141},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2011_02.csv,0,3.99414,"{""input"":{""input_file_count"":1,""total_input_row_count"":455516,""normal"":432249,""general"":23267,""fallback"":0,""unresolved"":0},""output"":{""normal"":455516,""except"":0},""timings"":{""fast_path_execution_time"":3.00517,""general_and_interpreter_time"":0.0768253,""compile_time"":0.118281,""hyperspecialization_time"":0.702739},""hyper_active"":true}"
hyper,/hot/data/flights_all/flights_on_time_performance_2011_03.csv,0,4.45148,"{""input"":{""input_file_count"":1,""total_input_row_count"":526687,""normal"":518865,""general"":7822,""fallback"":0,""unresolved"":0},""output"":{""normal"":526687,""except"":0},""timings"":{""fast_path_execution_time"":3.45946,""general_and_interpreter_time"":0.0691702,""compile_time"":0.118178,""hyperspecialization_time"":0.704834},""hyper_active"":true}"
